ID,subset,error_type,selected_wr,oracle_wr_5,oracle_wr_20,best_cand_wr,best_cand_rank_rrf,best_cand_rank_ce,pool_size,question
ID_VL_Eng_Uga_B9DA5F8C,Eng_Uga,C_recall_failure,0.17094224924012158,0.17209302325581394,0.17209302325581394,0.1858008658008658,20,11,47,"I have not had sex in a long time, how can it be true that I have Syphilis? , please answer in detail."
ID_VL_Eng_Gha_339B77A8,Eng_Gha,C_recall_failure,0.17098484848484846,0.24290076335877867,0.24290076335877867,0.24290076335877867,3,20,45,"How can education, training, and dialogue about sexual violence be integrated into school curricula, youth programs, parent workshops, and community events to empower adolescents with knowledge, skills, and strategies for preventing and addressing sexual violence effectively?"
ID_VL_Eng_Gha_E95F176C,Eng_Gha,C_recall_failure,0.17107526881720428,0.19968253968253968,0.255063829787234,0.255063829787234,9,37,46,"What types of care are included in gynecological services, and how can they support adolescents' reproductive health and well-being?"
ID_VL_Aka_Gha_CE9E1A11,Aka_Gha,C_recall_failure,0.17109826589595376,0.17109826589595376,0.19473684210526315,0.19473684210526315,5,3,59,kwan bɛn so na akwan abien a wɔfa so siw nyinsɛn ano betumi atu mpɔn sen biako pɛ a wɔde bedi dwuma?
ID_VL_Eng_Gha_7B07FD31,Eng_Gha,C_recall_failure,0.171156462585034,0.1803361344537815,0.2690909090909091,0.2690909090909091,7,41,57,"What resources are available to support young parents? (childcare, financial assistance, educational programs)"
ID_VL_Lug_Uga_6C7E9A2C,Lug_Uga,B_reranking_failure,0.1712396694214876,0.1712396694214876,0.74,0.74,7,1,64,"Singa omuntu akwatibwa akawuka akaleeta obulwadde bw’ekikaba, kyongera ku mikisa gy’okukwatibwa Akawuka akaleeta Siriimu?"
ID_VL_Eng_Uga_92EA1324,Eng_Uga,C_recall_failure,0.17139705882352943,0.17139705882352943,0.20075709779179812,0.20075709779179812,18,25,60,What does it feel like to be intimate with someone sexually?
ID_VL_Aka_Gha_20A04502,Aka_Gha,C_recall_failure,0.17146341463414635,0.28023668639053256,0.28023668639053256,0.28023668639053256,0,11,70,"Nhwɛso ahorow bɛn na ɛtaa ba a ɛkyerɛ animtiaabu ne nyiyimu a mmabun a wɔrehwehwɛ nna ne awo akwahosan hyia no, na ɔkwan bɛn so na wobetumi adi ho dwuma?"
ID_VL_Eng_Ken_1CD66B09,Eng_Ken,C_recall_failure,0.17146341463414635,0.17146341463414635,0.17146341463414635,0.1938095238095238,42,7,63,"My screening test was negative, so  does that mean that I do not have the disease?"
ID_VL_Eng_Uga_B1850EB8,Eng_Uga,B_reranking_failure,0.17150214592274676,0.74,0.74,0.74,2,19,45,How do estrogen and progesterone affect the uterus during the menstrual cycle?
ID_VL_Aka_Gha_54C63CD8,Aka_Gha,C_recall_failure,0.17156424581005586,0.22014999999999998,0.22755,0.22755,13,21,57,Mɛyɛ dɛn atumi akye mu pɛ wɔ apɔw-mu-teɛteɛ ne asɛyɛde afoforo anaa nneɛma a m’ani gye ho wɔ mmerantebere ne mmabaabere mu?
ID_VL_Eng_Gha_B7E6A14C,Eng_Gha,D_weak_pool,0.1715942028985507,0.3777083333333333,0.3777083333333333,0.3777083333333333,0,4,49,What steps can adolescents take to advocate for policies that improve access to sexual and reproductive health services for all youth?
ID_VL_Aka_Gha_C2B6D2C5,Aka_Gha,C_recall_failure,0.17159420289855074,0.20429447852760735,0.20429447852760735,0.20429447852760735,0,25,73,Akwan bɛn na mɛtumi afa so ama m’adwene mu apɔmuden ne yiedie atu mpɔn wɔ mpanin mu kɔ mu?
ID_VL_Eng_Gha_64AB851B,Eng_Gha,C_recall_failure,0.17167999999999997,0.17167999999999997,0.1776,0.20339181286549707,23,5,50,How can I engage in open-minded inquiry and explore alternative perspectives when making decisions about sexual health?
ID_VL_Eng_Gha_BE4969EC,Eng_Gha,C_recall_failure,0.17168,0.17168,0.22552380952380952,0.22552380952380952,14,25,42,"What is peer-to-peer mentorship, and how does it contribute to economic empowerment among adolescents?"
ID_VL_Eng_Gha_B17CFB21,Eng_Gha,C_recall_failure,0.17168,0.18163636363636362,0.21764705882352942,0.21764705882352942,16,0,49,What types of prenatal care services are available for pregnant adolescents?
ID_VL_Aka_Gha_D5385B0E,Aka_Gha,C_recall_failure,0.17174785100286533,0.21815028901734101,0.26382608695652177,0.26382608695652177,13,37,71,"Ɛkwan bɛn so na mmabun bɛtumi ahu nsonsonoeɛ a ɛda berɛ tiaa ne berɛ tenten sika ho botaeɛ ntam, na akwan bɛn na wobetumi afa so akora sika ama biara?"
ID_VL_Eng_Gha_ED6522B4,Eng_Gha,C_recall_failure,0.17178571428571426,0.20116504854368933,0.230752688172043,0.230752688172043,6,7,54,What are some useful approaches to disability rights advocacy and activism?
ID_VL_Aka_Gha_815EF6D1,Aka_Gha,C_recall_failure,0.17178571428571426,0.17178571428571426,0.17178571428571426,0.19588235294117645,27,2,75,"Mɛyɛ dɛn ada me haw anaa me suro a ɛfa nna ne awoɔ apɔwmuden ho nsɛmti ho akyerɛ wo, na wobɛyɛ dɛn ama m'ahu sɛ wɔbɛboa me na wɔte me ase?"
ID_VL_Aka_Gha_3EB13B90,Aka_Gha,C_recall_failure,0.17178571428571426,0.16293577981651378,0.1970414201183432,0.26232804232804235,31,39,78,"So nsɛm pɔtee bi wɔ hɔ a ɛfa nna ne awoɔ apɔwmudenn ho a ebetumi aka adwenem apɔwmuden sen afoforo? (nyinsɛn a wɔnyɛ ho nhyehyɛe, STI, nna mu ayayade) ."
ID_VL_Eng_Gha_0BA36279,Eng_Gha,C_recall_failure,0.17195020746887968,0.197117903930131,0.25004566210045664,0.25004566210045664,15,3,53,"How can I access information and resources about reproductive health in an adolescent-friendly healthcare setting, and what support services are available to me?"
ID_VL_Eng_Uga_43299780,Eng_Uga,B_reranking_failure,0.17209302325581396,0.629,0.629,0.629,1,0,65,What is the link between Syphilis and HIV? 
ID_VL_Eng_Uga_F4655A21,Eng_Uga,D_weak_pool,0.17232876712328765,0.37,0.37,0.37,1,5,52,"What other diseases can Herpes cause?, please answer in detail."
ID_VL_Eng_Gha_D436A7A8,Eng_Gha,C_recall_failure,0.1723287671232877,0.21434482758620688,0.23746268656716413,0.23785714285714288,48,31,52,"How can schools create safe and supportive learning environments where all students feel respected, valued, and included in discussions about sexual and reproductive health?"
ID_VL_Eng_Gha_F31046DC,Eng_Gha,C_recall_failure,0.1724812030075188,0.1864566929133858,0.1864566929133858,0.1864566929133858,2,8,54,"What is contraception, and why is it important?"
ID_VL_Eng_Uga_FA207403,Eng_Uga,B_reranking_failure,0.1724812030075188,0.74,0.74,0.74,1,22,49,"Definition of Genital Herpes?, please answer in detail."
ID_VL_Aka_Gha_A3B1799D,Aka_Gha,C_recall_failure,0.17266666666666666,0.17735537190082645,0.17735537190082645,0.17735537190082645,4,0,77,"Sɛn na nwomasua ne adwuma nteteeɛ boa akuo a eye mmabun a wɔ hia neaɛma sokoronko ne ohaw ahorow, atubrafo, anaa wɔn a wɔte beae a ntawantawa wɔ mu?"
ID_VL_Eng_Gha_507B9072,Eng_Gha,C_recall_failure,0.17266666666666666,0.17266666666666666,0.21517730496453902,0.21517730496453902,5,6,55,How can I advocate for consent and respect in my relationships and social circles?
ID_VL_Eng_Gha_3F8EA40A,Eng_Gha,C_recall_failure,0.1726666666666667,0.1726666666666667,0.1726666666666667,0.1726666666666667,1,0,52,How can I challenge unrealistic media portrayals of sex and relationships?
ID_VL_Eng_Uga_B30E96E8,Eng_Uga,C_recall_failure,0.1726666666666667,0.19761363636363638,0.19761363636363638,0.19761363636363638,7,13,52,"How do I take medicine to treat Chlamydia?, please answer this using simple medical terms."
ID_VL_Aka_Gha_A56C0941,Aka_Gha,C_recall_failure,0.1726666666666667,0.17333333333333334,0.18309278350515462,0.22424242424242424,51,12,79,Amammerɛ mu amanneɛ bɛn na ɛfa mpanin mu kɔ ho a ɛsɛ sɛ menya ho nimdeɛ?
ID_VL_Aka_Gha_BC8960A9,Aka_Gha,C_recall_failure,0.17284671532846713,0.14684824902723734,0.17284671532846713,0.20845070422535214,35,15,74,"Sɛ mewɔ nsɛmmisa te sɛ mmerantebere ne mmabaabere, brayɛ, anaa nyinsɛn a wosiw ano a, sɛn na mekɔ m’awofo nkyɛn?"
ID_VL_Aka_Gha_386ECBE0,Aka_Gha,C_recall_failure,0.17284671532846715,0.1938095238095238,0.1938095238095238,0.1938095238095238,1,13,65,"Mɛyɛ dɛn atumi de m’afotu anaa ayaresa berɛ no adi dwuma yiye, na dɛn na metumi ayɛ wɔ nhyiam ahorow no akyi de aboa m’adwene mu akwahosan?"
ID_VL_Aka_Gha_A0EE89AE,Aka_Gha,C_recall_failure,0.1729501915708812,0.26409893992932865,0.2703846153846154,0.2703846153846154,19,37,65,"Dwuma bɛn na sukuu ahorow, nhomasua asoɛe ahorow, ne ahyehyɛde ahorow a wɔde wɔn adwene si mmabun so betumi adi wɔ nneɛma a, atwa yɛn ho ahyia ho nimdeɛ a wɔbɛma anya nkɔso, nneyɛe a, ɛnyɛ nea ɛmma nneɛma a atwa yɛn ho ahyia ho a wɔbɛhyɛ ho nkuran, ne sɛnea mmabun tumi gyina tebea ahorow ano wɔ nsɛnnennen a ɛfa wim nsakrae ho no mu?"
ID_VL_Eng_Gha_86CAC6F4,Eng_Gha,C_recall_failure,0.17303482587064672,0.17807486631016045,0.21142857142857147,0.21142857142857147,11,17,52,"What role can adolescent-led initiatives, youth advisory boards, and peer support networks play in advocating for policies and programs that prioritize adolescent sexual and reproductive health, address systemic barriers to care, and promote equity and social justice?"
ID_VL_Aka_Gha_2DEA9493,Aka_Gha,C_recall_failure,0.17319148936170212,0.26765957446808514,0.26765957446808514,0.26765957446808514,1,32,73,Mɛyɛ dɛn de mfiridwuma ne digitall nnwinnade adi dwuma de adi kan hwɛ me ho na makura ɔkwan a ɛkari pɛ so wɔ m’adwene mu akwahosan ho?
ID_VL_Eng_Gha_DD84CACC,Eng_Gha,C_recall_failure,0.17319148936170212,0.17319148936170212,0.1869204152249135,0.2076258992805755,31,12,54,"What role do cultural or societal attitudes towards pregnancy, childbirth, and parenting play in shaping access to maternal health care for adolescents?"
ID_VL_Aka_Gha_972A8469,Aka_Gha,C_recall_failure,0.17326829268292682,0.14885057471264368,0.19901515151515153,0.22301369863013698,60,7,69,"Honam fam nsakrae bɛn na ɛba nipadua so bere a wanyinsɛn no? (hormone mu nsakrae, mu duru a ɛkɔ soro, ne nea ɛkeka ho) ."
ID_VL_Eng_Uga_B6CA1127,Eng_Uga,B_reranking_failure,0.1733085501858736,0.74,0.74,0.74,2,7,63,Can HIV/AIDS go away without treatment?
ID_VL_Aka_Gha_39669FA7,Aka_Gha,C_recall_failure,0.17353982300884954,0.1570754716981132,0.20067796610169492,0.20067796610169492,6,11,58,"Sɛn na wɔsa nna mu yareɛ (STI), na dɛn na mɛyɛ sɛ sɛ minya  bi a?"
ID_VL_Aka_Gha_8B9D2434,Aka_Gha,C_recall_failure,0.17353982300884957,0.16228070175438591,0.24666666666666667,0.24666666666666667,9,16,82,Amamerɛ ne kasa-pɔtee nneɛma nea borɔfofoɔ fre no 'cultural anaa language-specific resources' bi wɔ hɔ ma mmabun wɔ wɔ mpɔtam afoforo ahorow anaa?
ID_VL_Eng_Gha_0B990034,Eng_Gha,C_recall_failure,0.17367346938775508,0.27309523809523806,0.27309523809523806,0.27309523809523806,3,1,50,Are there support groups or counseling services available to help adolescents cope with the emotional and psychological aspects of abortion?
ID_VL_Eng_Gha_5C63B6F3,Eng_Gha,C_recall_failure,0.17373913043478262,0.23310000000000003,0.2642857142857143,0.2642857142857143,5,8,48,"What role does consent play in sexual decision-making, and how can I ensure that all parties involved are willing participants?"
ID_VL_Eng_Gha_5B6A8102,Eng_Gha,C_recall_failure,0.17378787878787877,0.18958677685950415,0.19096774193548388,0.20128000000000001,44,38,45,"Should I wait for my parents to bring up the topic of sexual health, or is it okay for me to initiate the conversation myself?"
ID_VL_Aka_Gha_E2ACF72F,Aka_Gha,C_recall_failure,0.1739,0.16835978835978835,0.24666666666666665,0.24666666666666665,6,37,64,Ɔkwan bɛn so na ɛsono ɔhwɛ a wɔde adwenemhaw ho nsɛm di dwuma wɔ akwan horow a wɔfa so hwɛ mmabun akwahosan ho wɔ amanne kwan so no ho?
ID_VL_Swa_Ken_FBC398D8,Swa_Ken,C_recall_failure,0.1741176470588235,0.25402985074626866,0.25402985074626866,0.25402985074626866,3,7,58,"Je, watu walio na virusi vya ukimwi wanaweza pia kuwa na maisha marefu na yenye afya ikiwa wanapata matibabu?"
ID_VL_Eng_Ken_C4DB5A62,Eng_Ken,B_reranking_failure,0.17411764705882352,0.74,0.74,0.74,0,0,48,What does it mean when one has AIDS?
ID_VL_Eng_Gha_90494583,Eng_Gha,C_recall_failure,0.17411764705882352,0.2276923076923077,0.2276923076923077,0.2276923076923077,1,6,53,What are the obligations of mandatory reporters when they suspect that an adolescent is experiencing sexual abuse or assault?
ID_VL_Eng_Gha_7A89CBEB,Eng_Gha,C_recall_failure,0.17411764705882352,0.1626950354609929,0.22521739130434787,0.2826388888888889,60,4,61,"What should adolescents do if they or a friend is experiencing thoughts of suicide, and where can they turn for immediate help and support?"
ID_VL_Eng_Uga_1413D64D,Eng_Uga,C_recall_failure,0.17411764705882352,0.20555555555555557,0.20555555555555557,0.20555555555555557,0,1,74,"Do ARVs have anti depressants in them? , please answer in detail."
ID_VL_Eng_Gha_07437C3B,Eng_Gha,C_recall_failure,0.17411764705882354,0.17411764705882354,0.1874025974025974,0.1874025974025974,11,1,55,"What should I expect during prenatal appointments, and what will my healthcare provider do during these visits?"
ID_VL_Eng_Uga_1ACF42C5,Eng_Uga,B_reranking_failure,0.17411764705882354,0.74,0.74,0.74,0,5,35,"How can my partner and I protect ourselves from getting Genital Herpes?, please answer in detail."
ID_VL_Eng_Gha_0217EA0E,Eng_Gha,C_recall_failure,0.17411764705882354,0.17411764705882354,0.17659090909090908,0.19078125,23,7,48,Encourage open communication with trusted adults about sexual and reproductive health concerns.
ID_VL_Eng_Eth_F1738856,Eng_Eth,C_recall_failure,0.17411764705882354,0.15358490566037736,0.27183673469387754,0.27183673469387754,17,7,60,"If a family member attempts to force a traditional, unproven cure for my infection, is it haram (forbidden) to refuse?"
ID_VL_Aka_Gha_114125C6,Aka_Gha,C_recall_failure,0.1742441860465116,0.1742441860465116,0.17609065155807363,0.17609065155807363,11,10,60,"Dɛn ne akwan horow bi a wɔfa so hyɛ awo akwahosan ne yiyedi nyinaa ho nkuran, a asetra kwan a wɔpaw ne akwan a wɔfa so siw ano ka ho?"
ID_VL_Aka_Gha_001A9A8B,Aka_Gha,C_recall_failure,0.17425806451612902,0.17425806451612902,0.23125,0.23125,8,52,63,"Sɛ mihyia ɔhaw bi wɔ abusua nhyehyɛe kwan bi ho, te sɛ nea ɛma ɔhaw bi ba me nipadua so 'side effects' anaa sɛ ɛyɛ den sɛ mede bedi dwuma a, dɛn na ɛsɛ sɛ meyɛ?"
ID_VL_Eng_Gha_78BB22A5,Eng_Gha,C_recall_failure,0.17442857142857143,0.17442857142857143,0.20313725490196077,0.20313725490196077,8,6,58,"Are there ways to practice saying ""no"" or setting boundaries in advance to prepare for potential peer pressure scenarios?"
ID_VL_Eng_Gha_5F90BED6,Eng_Gha,C_recall_failure,0.17460674157303369,0.19088339222614842,0.2018181818181818,0.2018181818181818,18,33,43,What resources or support networks are available to help me navigate pregnancy-related concerns and access prenatal care services?
ID_VL_Aka_Gha_4B22D308,Aka_Gha,C_recall_failure,0.17460674157303374,0.18069767441860468,0.18069767441860468,0.18069767441860468,1,8,75,Sɛn na 'advertising' (dawurobɔ) ka sɛdeɛ yehu ahoɔfɛ ne nna mu akɔnnɔ?
ID_VL_Eng_Gha_AD973B67,Eng_Gha,C_recall_failure,0.1746583850931677,0.21689655172413794,0.21689655172413794,0.21791411042944786,43,18,50,"What role do peer educators or youth advocates play in youth-friendly healthcare facilities, if any?"
ID_VL_Aka_Gha_50FD9D3F,Aka_Gha,D_weak_pool,0.17467811158798285,0.3096142433234421,0.3096142433234421,0.3096142433234421,0,12,65,Awo ano aduru ahorow no bi ne dɛn?
ID_VL_Eng_Uga_0AE4AC11,Eng_Uga,B_reranking_failure,0.17472222222222222,0.74,0.74,0.74,0,24,52,How do you test for Gonorrhea in men and women?
ID_VL_Aka_Gha_0B5CEA6A,Aka_Gha,C_recall_failure,0.17485232067510548,0.21925925925925926,0.21925925925925926,0.23072243346007604,49,17,74,kwan bɛn so na mmabun betumi anya na wɔaboa ASRH nhwehwɛmu databea ne nneɛma a wɔkora so dedaw no na wɔakɔ so ahu nea wɔahu nnansa yi ne nneyɛe a egyina adanse so?
ID_VL_Eng_Gha_C4F9ECCD,Eng_Gha,C_recall_failure,0.17485232067510548,0.2854822335025381,0.2854822335025381,0.2854822335025381,3,0,36,How do youth employment programs and internships promote diversity and inclusion in the workforce?
ID_VL_Eng_Eth_F79EFD70,Eng_Eth,D_weak_pool,0.1749090909090909,0.2031372549019608,0.3171428571428571,0.3171428571428571,6,15,48,"What is the local name for the small, painful blisters caused by Herpes?"
ID_VL_Lug_Uga_910C4CB7,Lug_Uga,B_reranking_failure,0.17497536945812808,0.74,0.74,0.74,2,10,61,Kikukakatako okwekebeza Akawuka akaleeta Siriimu?
ID_VL_Amh_Eth_989BC4DA,Amh_Eth,C_recall_failure,0.17526315789473684,0.27183673469387754,0.27183673469387754,0.27183673469387754,3,15,74,ትሪኮሞኒየስ ኤች አይ ቪ መያዝን ቀላል ያደርገዋል?
ID_VL_Aka_Gha_C083B73A,Aka_Gha,C_recall_failure,0.17526315789473684,0.2114285714285714,0.24310469314079425,0.24310469314079425,11,1,79,"Dwuma bɛn na tumi mu nkyekyem, mfe a obi adi mu nsonsonoe, asetra mu gyinabea, ne nneɛma afoforo di wɔ tebea horow a ebia nhyɛso betumi aba mu, na ɔkwan bɛn so na mmabun betumi adi saa nkɔso ahorow yi so nkunim denneennen na ahobammɔ wom?"
ID_VL_Amh_Eth_3D67CDE9,Amh_Eth,D_weak_pool,0.17526315789473684,0.37,0.37,0.38480000000000003,22,4,74,አንዲት እናት ኤች አይ ቪን ለልጇ ማስተላለፍ ትችላለች?
ID_VL_Aka_Gha_3170F437,Aka_Gha,C_recall_failure,0.17526315789473684,0.27975609756097564,0.27975609756097564,0.27975609756097564,0,29,75,"Mɛyɛ dɛn ahu sɛ ayaresabea bi yɛ nea ahobammɔ wom na agye din sɛ wotu nyinsɛn gu? (hwehwɛ tumi krataa, agyede, ayarefo nsusuwii pa)"
ID_VL_Eng_Gha_7F5DB163,Eng_Gha,C_recall_failure,0.17526315789473684,0.16765625,0.19835051546391752,0.23171717171717168,32,7,58,"What does consent mean in the context of online interactions, such as messaging, social media, and gaming platforms?"
ID_VL_Eng_Gha_F2E6195F,Eng_Gha,C_recall_failure,0.17526315789473687,0.1779746835443038,0.22200000000000003,0.22200000000000003,14,26,47,How do cultural or religious beliefs influence attitudes towards contraception and birth control?
ID_VL_Eng_Gha_E6FDD7AF,Eng_Gha,C_recall_failure,0.17534136546184736,0.17534136546184736,0.17534136546184736,0.17534136546184736,2,17,38,"What are some common myths or misconceptions about sexual decision-making, and how can they be corrected?"
ID_VL_Swa_Ken_A971A31F,Swa_Ken,B_reranking_failure,0.17546391752577323,0.17546391752577323,0.74,0.74,5,0,64,"Viwanda vya kondomu, wanafunzi wakipendekeza baadhi ya kondomu haitoi ""utamu wa ngono""?"
ID_VL_Aka_Gha_04F64D86,Aka_Gha,C_recall_failure,0.17559322033898303,0.24121546961325968,0.2723611111111111,0.2723611111111111,11,34,65,Nsɛnnennen pɔtee bɛn na ewiem nsakrae de ba wɔ nna ne awo akwahosan ho nhyehyɛe a wɔde ma mmabun mu?
ID_VL_Aka_Gha_AFFFCFD2,Aka_Gha,C_recall_failure,0.17559322033898306,0.1526984126984127,0.20452261306532662,0.20452261306532662,15,24,66,Nneɛma bɛn na ɛwɔ hɔ a ɛboa ma yesua ade fa pene so (consent) ne nnamfofa pa ho?
ID_VL_Eng_Gha_4F40C22F,Eng_Gha,C_recall_failure,0.17559322033898306,0.17559322033898306,0.2448529411764706,0.2448529411764706,15,10,50,Address the importance of bystander intervention and how to be a supportive ally.
ID_VL_Aka_Gha_1BAC27A7,Aka_Gha,C_recall_failure,0.17559322033898306,0.16697435897435897,0.24546341463414634,0.24546341463414634,9,48,81,Ɔkwan bɛn so na sɛ meyɛ den tie obi a ebɛma  matumi ate afoforo adwene ase na madi wɔn nsɛm a ɛhaw adwene anaa osuahu ahorow ho dwuma wɔ tema mu?
ID_VL_Aka_Gha_3B982EF8,Aka_Gha,C_recall_failure,0.17559322033898306,0.19448717948717947,0.22317460317460316,0.25307359307359306,64,31,74,"Ɔkwan bɛn so na mɛtumi akasa na wɔayɛ mmara pa a ɛbɛboa me sukuu anaa mpɔtam hɔ a ɛfa GBV ho na ɛboa wɔn a wɔ te ase (wɔde mpɔtam hɔ ananmusifo di nkitaho, fi adesrɛ ahorow ase)"
ID_VL_Aka_Gha_3EABEDCB,Aka_Gha,C_recall_failure,0.17565656565656568,0.1492982456140351,0.1825974025974026,0.22978947368421054,38,66,70,Mɛyɛ dɛn ama wɔagye me atom yie wɔ Ghana sɛ ɔbabun  a me nnipadua atɔ sin?
ID_VL_Eng_Gha_26C432F6,Eng_Gha,C_recall_failure,0.17575000000000002,0.2656410256410256,0.2656410256410256,0.2656410256410256,1,2,40,Are the services provided by school-based crisis intervention programs confidential?
ID_VL_Eng_Gha_8ECE1128,Eng_Gha,C_recall_failure,0.17590163934426228,0.22070175438596487,0.22070175438596487,0.22070175438596487,3,0,46,Are family planning counseling and services confidential?
ID_VL_Aka_Gha_B02B61C4,Aka_Gha,C_recall_failure,0.1759245283018868,0.19158576051779935,0.19158576051779935,0.19853658536585367,22,19,57,Mɛyɛ dɛn afi nkɔmmɔbɔ ase afa nna ne abusuabɔ a me ne me hokafo wɔ ho?
ID_VL_Aka_Gha_C991603F,Aka_Gha,C_recall_failure,0.17594405594405596,0.12807692307692306,0.1880327868852459,0.19775862068965516,57,39,60,"Ɛdeɛn ne kokoam yɛ a yɛka no brɔfo mu 'confidentiality'  wɔ ayaresa mu, na adɛn nti na ɛho hia ma mmabun?"
ID_VL_Eng_Uga_44945E09,Eng_Uga,C_recall_failure,0.17605947955390336,0.17605947955390336,0.17605947955390336,0.17605947955390336,3,0,64,"When do males start producing sperm, and what does this mean for fertility?"
ID_VL_Eng_Gha_76E5AE78,Eng_Gha,C_recall_failure,0.17619047619047618,0.17619047619047618,0.17619047619047618,0.17619047619047618,0,2,56,What is the difference between sex and gender?
ID_VL_Eng_Ken_589DECB0,Eng_Ken,B_reranking_failure,0.1761904761904762,0.248,0.74,0.74,12,1,49,What is the definition of PEP?
ID_VL_Aka_Gha_E61FECC0,Aka_Gha,C_recall_failure,0.1761904761904762,0.2611764705882353,0.2611764705882353,0.26811594202898553,60,5,72,"Dɛn ne mmara ne nhyehyɛe ahorow a ɛfa nyinsɛn nnuro ho wɔ mmeae anaa aman ahorow mu ho, na ɔkwan bɛn so na mmabun betumi akamfo nhyehyɛe ahorow a ɛhyɛ awoɔ apɔwmuden ho nhyehyɛe a ɛho hia yi ho nkuran?"
ID_VL_Eng_Gha_F99F0704,Eng_Gha,C_recall_failure,0.1761904761904762,0.20092715231788083,0.20234375,0.24666666666666665,52,29,59,How often should adolescents attend appointments for mental health support?
ID_VL_Eng_Uga_CA5E151B,Eng_Uga,B_reranking_failure,0.17634042553191487,0.1975187969924812,0.74,0.74,16,8,40,How do different hormones work together to cause the changes experienced during puberty?
ID_VL_Aka_Gha_295B4715,Aka_Gha,C_recall_failure,0.17634042553191492,0.17689243027888446,0.18948096885813148,0.20668965517241378,60,47,77,Ɔkwan bɛn so na dɛmdi a wɔda no adi no betumi aboa ɔbabun a wadi dɛm ma wanya nna ne awo akwahosan ho nhyehyɛe pa wɔ Ghana?
ID_VL_Swa_Ken_DE4B061E,Swa_Ken,B_reranking_failure,0.17642384105960265,0.74,0.74,0.74,3,0,51,"Je, magonjwa ya zinaa yanajumuisha UTI?"
ID_VL_Eng_Ken_17ABB863,Eng_Ken,D_weak_pool,0.17646153846153845,0.3145,0.3145,0.3145,1,18,42,Can one contract HIV from having sex with Mbaba?
ID_VL_Aka_Gha_F1578470,Aka_Gha,C_recall_failure,0.17646153846153845,0.17646153846153845,0.19588235294117645,0.19588235294117645,16,18,64,"Dɛn ne abrabɔ pa ho nsusuwii ne asɛyɛde ahorow a ankorankoro a wɔma mmeae a ahobammɔ wɔ, te sɛ akyerɛkyerɛfo, afotufo, ne mpɔtam hɔ akannifo, wɔ, na ɔkwan bɛn so na mmabun betumi abu wɔn ho ne afoforo akontaabu wɔ nnyinasosɛm ahorow a ɛfa pene a wɔpene so, kokoamsɛm, ne obu a wɔwɔ ma nnipa ahorow ne ahofadi ho a wodi akyi no ho?"
ID_VL_Eng_Gha_B91E3D6E,Eng_Gha,C_recall_failure,0.17654822335025383,0.19975460122699387,0.2504040404040404,0.2504040404040404,6,3,55,"How do peer support networks foster a sense of belonging, acceptance, and belonging among members, and how can I contribute to creating a supportive and non-judgmental atmosphere within these networks?"
ID_VL_Eng_Uga_C9EA356A,Eng_Uga,B_reranking_failure,0.17664516129032257,0.13731958762886598,0.74,0.74,7,1,56,"What happens during a Genital Herpes test?, please answer this using simple medical terms."
ID_VL_Lug_Uga_82F73861,Lug_Uga,B_reranking_failure,0.17671641791044776,0.2018181818181818,0.74,0.74,5,4,56,Akawuka akaleeta Siriimu/Siriimu kakosa katya obulamu bw'omuntu?
ID_VL_Eng_Gha_58321EE4,Eng_Gha,C_recall_failure,0.17671641791044776,0.17671641791044776,0.17671641791044776,0.19072164948453607,23,8,37,Is it true that some birth control methods can also protect against sexually transmitted infections (STIs)?
ID_VL_Lug_Uga_C219A845,Lug_Uga,C_recall_failure,0.1767164179104478,0.1767164179104478,0.1767164179104478,0.20980842911877395,26,13,64,PrEP esobola okutangira Obuwuka obuleeta Endwadde z’Ekikaba?
ID_VL_Aka_Gha_F668A617,Aka_Gha,C_recall_failure,0.17677777777777778,0.17677777777777778,0.1967630057803468,0.19733333333333333,29,44,75,"Dɛn ne nna ho akɔnnɔ na ɛyɛ dɛn na ɛba? (kyerɛkyerɛ mu yie, a ɛnyɛ nea ɛmu da hɔ so)"
ID_VL_Eng_Gha_F7BAF55E,Eng_Gha,C_recall_failure,0.1768141592920354,0.18301075268817202,0.1995505617977528,0.1995505617977528,16,3,56,What are some examples of cultural differences that may impact how adolescents perceive and respond to crises related to sexual and reproductive health?
ID_VL_Eng_Gha_2620F9A9,Eng_Gha,C_recall_failure,0.17681415929203542,0.241123595505618,0.2546236559139785,0.2546236559139785,6,17,43,What support services are available for pregnant adolescents who may be experiencing mental health challenges or emotional distress?
ID_VL_Aka_Gha_FED4057D,Aka_Gha,D_weak_pool,0.1768780487804878,0.2138728323699422,0.2806896551724138,0.31383928571428577,20,32,69,Anamɔn bɛn na metumi atu de asiw Intanɛt so ayayade anaa nkɔso a mempɛ a ɛfa nna ne awo akwahosan ho nsɛmti ho ano?
ID_VL_Aka_Gha_74273CA3,Aka_Gha,C_recall_failure,0.17695652173913043,0.2090858725761773,0.2090858725761773,0.2335548172757475,61,37,76,Mɛyɛ dɛn anya nimdie a ɛfa nna mu agodie apɔwmuden mu nsɛm ne nyinsɛn ho nnuro a ɛyɛ nokware na metumi de asi gyinaeɛ?
ID_VL_Eng_Gha_72ECF16E,Eng_Gha,C_recall_failure,0.17695652173913046,0.17695652173913046,0.1806299212598425,0.1806299212598425,7,6,50,Are there specific laws that protect adolescent patients' confidentiality and privacy?
